2.525657415390014648e-01,-4.350642561912536621e-01,3.200347125530242920e-01,3.011040687561035156e-01
-1.739672571420669556e-01,-2.715300321578979492e-01,4.741845428943634033e-01,3.467776179313659668e-01
2.705267667770385742e-01,1.978458613157272339e-01,-3.469173610210418701e-01,4.100671410560607910e-01
3.788662552833557129e-01,3.179519474506378174e-01,1.114987283945083618e-01,-2.321654260158538818e-01
1.215839833021163940e-01,4.463738203048706055e-01,-4.094118475914001465e-01,-3.774783387780189514e-02
-3.569596409797668457e-01,3.941526710987091064e-01,1.693027019500732422e-01,-2.333429008722305298e-01
-2.133896201848983765e-01,-4.212299883365631104e-01,-3.616437613964080811e-01,-1.796318739652633667e-01
3.868254721164703369e-01,-3.580674827098846436e-01,2.775774300098419189e-01,3.700439333915710449e-01
-3.329113423824310303e-01,5.944299325346946716e-02,4.870003759860992432e-01,2.867116332054138184e-01
-3.825747668743133545e-01,3.923694193363189697e-01,4.388369619846343994e-02,-5.125355124473571777e-01
-3.976592123508453369e-01,3.273696899414062500e-01,-2.613768577575683594e-01,-3.819051012396812439e-02
1.982411742210388184e-01,2.385344356298446655e-01,-8.739496581256389618e-03,-1.380407065153121948e-01
1.998285651206970215e-01,2.745991349220275879e-01,2.511685788631439209e-01,2.288217097520828247e-01
-7.711651735007762909e-03,1.170656606554985046e-01,-2.822510004043579102e-01,-2.631256282329559326e-01
-4.179565906524658203e-01,3.709921538829803467e-01,2.786730229854583740e-01,1.871315091848373413e-01
1.419499218463897705e-01,-5.081505775451660156e-01,2.629564106464385986e-01,3.689508438110351562e-01
2.556726336479187012e-01,3.253961801528930664e-01,4.001660943031311035e-01,3.501714468002319336e-01
3.341274857521057129e-01,-1.691033095121383667e-01,3.833753764629364014e-01,-2.712851762771606445e-01
-3.097546696662902832e-01,-3.089492022991180420e-02,-3.018892407417297363e-01,-8.079669624567031860e-02
-5.511958152055740356e-02,-4.512620866298675537e-01,-3.793327212333679199e-01,-2.843489944934844971e-01
3.854135870933532715e-01,-2.639203071594238281e-01,-2.575933039188385010e-01,1.855939477682113647e-01
-9.338546544313430786e-02,-2.476309835910797119e-01,1.206159591674804688e-01,3.978225588798522949e-02
-2.958152890205383301e-01,-3.746687769889831543e-01,1.327096968889236450e-01,4.557828307151794434e-01
4.182544648647308350e-01,-4.654882848262786865e-01,-2.718582153320312500e-01,-5.054699778556823730e-01
-4.671839997172355652e-02,2.242485880851745605e-01,4.238236248493194580e-01,-3.620721101760864258e-01
4.037324190139770508e-01,2.950923740863800049e-01,-2.028652429580688477e-01,-1.184247899800539017e-03
1.431275904178619385e-01,-1.824103742837905884e-01,-3.058041036128997803e-01,-4.127005934715270996e-01
2.802533805370330811e-01,9.713599085807800293e-02,-3.080191910266876221e-01,-9.244717657566070557e-02
-2.765932679176330566e-01,-1.924971193075180054e-01,-1.052037999033927917e-01,-3.989905491471290588e-02
-3.428483307361602783e-01,-2.859482355415821075e-02,9.775286167860031128e-02,-3.388680219650268555e-01
1.214621216058731079e-01,3.866789937019348145e-01,4.702845215797424316e-01,-1.972786635160446167e-01
-1.861952692270278931e-01,2.220411449670791626e-01,2.640504240989685059e-01,6.325624417513608932e-03
-9.915940463542938232e-02,2.367154806852340698e-01,1.144283413887023926e-01,4.936258494853973389e-01
-4.978212118148803711e-01,-3.850756883621215820e-01,-1.191925331950187683e-01,-1.226792037487030029e-01
-9.320864826440811157e-02,-2.145527452230453491e-01,-3.923248648643493652e-01,-8.178508281707763672e-02
-7.207337021827697754e-02,3.038614988327026367e-01,2.047887593507766724e-01,2.147200256586074829e-01
6.432957947254180908e-02,-9.866457432508468628e-02,-2.868357598781585693e-01,-3.227470219135284424e-01
3.284334242343902588e-01,6.631138175725936890e-02,2.955752909183502197e-01,1.967804133892059326e-01
-4.214145243167877197e-01,5.021427869796752930e-01,4.218011200428009033e-01,-1.356625109910964966e-01
-7.709561288356781006e-02,3.774677217006683350e-01,2.878617942333221436e-01,2.567627429962158203e-01
6.766825914382934570e-02,2.848081588745117188e-01,4.645531475543975830e-01,7.007994689047336578e-03
3.294600844383239746e-01,5.327425152063369751e-02,-4.302780330181121826e-01,3.385230004787445068e-01
1.296185255050659180e-01,-1.556056290864944458e-01,9.531752020120620728e-02,-3.702271878719329834e-01
-1.530835479497909546e-01,3.416628241539001465e-01,4.113478064537048340e-01,-4.572803974151611328e-01
-2.960599586367607117e-02,-1.773172765970230103e-01,4.344460070133209229e-01,4.553499631583690643e-03
-1.458116769790649414e-01,-1.382520794868469238e-01,5.042424201965332031e-01,3.121403753757476807e-01
-2.279065176844596863e-02,-3.636376559734344482e-01,-2.093965262174606323e-01,3.445284068584442139e-01
1.692615747451782227e-01,1.876526921987533569e-01,-1.447089761495590210e-01,-5.529313161969184875e-02
1.802966743707656860e-01,-2.427823692560195923e-01,-4.464929103851318359e-01,3.919998407363891602e-01
1.373638957738876343e-01,-5.068080425262451172e-01,2.295504957437515259e-01,2.625658810138702393e-01
-4.196042120456695557e-01,1.480945199728012085e-01,-4.143372923135757446e-02,-4.138920307159423828e-01
3.496170938014984131e-01,1.159252933575771749e-04,4.013674855232238770e-01,-1.630463153123855591e-01
4.626038670539855957e-01,2.970801293849945068e-01,-4.613006711006164551e-01,-4.605037868022918701e-01
1.907705366611480713e-01,-2.182770371437072754e-01,-2.620346844196319580e-01,-4.848901033401489258e-01
-4.163192510604858398e-01,2.558037266135215759e-02,3.836011588573455811e-01,-1.453090459108352661e-01
-2.363855391740798950e-01,1.518696099519729614e-01,3.728142678737640381e-01,1.365588903427124023e-01
1.836736127734184265e-02,-2.827351689338684082e-01,2.107958495616912842e-01,4.719096124172210693e-01
1.475961357355117798e-01,-3.624673783779144287e-01,4.409522116184234619e-01,1.394082903861999512e-01
-2.496373355388641357e-01,3.195994719862937927e-02,3.347394168376922607e-01,2.469737678766250610e-01
2.446011751890182495e-01,1.737509667873382568e-01,2.496534585952758789e-01,1.631525009870529175e-01
-4.451484382152557373e-01,-4.278808832168579102e-01,1.494959890842437744e-01,-3.318023383617401123e-01
4.357007145881652832e-01,3.189088776707649231e-02,4.067132174968719482e-01,8.398605883121490479e-02
1.511109024286270142e-01,-2.444573119282722473e-02,8.459750562906265259e-02,-3.518399000167846680e-01
2.474694401025772095e-01,-1.532802581787109375e-01,4.622178673744201660e-01,-2.849493026733398438e-01
2.014313936233520508e-01,-4.142580926418304443e-01,2.579991221427917480e-01,-1.534949839115142822e-01
-2.902498543262481689e-01,2.025767862796783447e-01,-1.228628009557723999e-01,2.324206531047821045e-01
3.078532218933105469e-01,2.887245714664459229e-01,-2.529644407331943512e-02,2.343212962150573730e-01
-2.118870615959167480e-02,3.435967564582824707e-01,4.836985170841217041e-01,-4.355486929416656494e-01
3.127390742301940918e-01,-4.642439186573028564e-01,-1.152295339852571487e-02,-2.556959092617034912e-01
3.982194960117340088e-01,2.530210912227630615e-01,-3.166863620281219482e-01,-2.642016112804412842e-01
