1.065346524119377136e-01,9.362779557704925537e-02,6.584576517343521118e-02,-3.406957164406776428e-02,-1.063496768474578857e-01,-9.963617660105228424e-03,-7.339356001466512680e-03,-1.004600077867507935e-01,6.980431824922561646e-02,-2.993184141814708710e-02,1.427071262151002884e-02,3.018431365489959717e-02,-1.708502322435379028e-02,-6.687874346971511841e-02,-1.953445840626955032e-03,6.492407619953155518e-02,-1.608714461326599121e-02,8.666757494211196899e-02,-2.073471620678901672e-02,-8.459244854748249054e-03,3.759514540433883667e-02,1.178380772471427917e-01,-1.671867445111274719e-02,6.873955577611923218e-02,2.668890915811061859e-02,-1.931674662046134472e-03,-1.085481513291597366e-02,6.873573875054717064e-04,3.020519204437732697e-02,8.237309008836746216e-02,-6.297099590301513672e-02,-3.590826317667961121e-02,-7.088831067085266113e-02,-7.008723914623260498e-04,3.655769675970077515e-02,-3.952562808990478516e-02,3.197553381323814392e-02,-3.824758902192115784e-02,-7.374285906553268433e-02,4.084432870149612427e-02,5.895084142684936523e-02,6.596095114946365356e-02,-8.109796047210693359e-02,1.288338750600814819e-02,4.682490974664688110e-02,-2.952848561108112335e-02,-1.227709837257862091e-02,-8.070638775825500488e-02,-8.012040704488754272e-02,-4.552334547042846680e-02,1.010274142026901245e-01,6.920654326677322388e-02,8.060751855373382568e-02,8.385898917913436890e-02,9.898904711008071899e-02,-3.721859678626060486e-02,7.419808954000473022e-02,-6.124929338693618774e-02,-1.495621073991060257e-02,8.105426281690597534e-02,-8.988147228956222534e-02,2.023911476135253906e-02,3.094839863479137421e-03,3.712499514222145081e-02,6.922148913145065308e-02,7.450393587350845337e-02,-1.854601781815290451e-03,-3.514441428706049919e-03,3.199589252471923828e-02,-3.581788390874862671e-02,-5.161908268928527832e-02,-3.739867731928825378e-02,3.166951984167098999e-02,-3.914227336645126343e-02,-5.475049838423728943e-02,-1.350732520222663879e-02,8.405049890279769897e-02,-2.798422612249851227e-02,-9.869617968797683716e-02,2.205661498010158539e-02,1.115675270557403564e-01,7.835790747776627541e-04,1.180469244718551636e-02,-3.075653128325939178e-02,4.597378894686698914e-02,1.412955485284328461e-02,-6.896291673183441162e-02,5.353882163763046265e-02,-9.379449486732482910e-02,8.012520521879196167e-02,-4.245882853865623474e-02,2.941528148949146271e-02,3.601064160466194153e-02,4.974820092320442200e-02,6.585733592510223389e-02,1.972870528697967529e-02
9.714735299348831177e-02,6.777445226907730103e-02,5.991397425532341003e-02,-5.587441846728324890e-02,-1.517012249678373337e-02,1.081139780580997467e-02,2.411473356187343597e-02,-1.057656630873680115e-01,-1.863266713917255402e-02,-3.584459796547889709e-02,6.534475833177566528e-02,-6.105855107307434082e-03,6.093986704945564270e-02,7.464793324470520020e-02,5.468044430017471313e-02,1.199987158179283142e-01,-5.049308016896247864e-02,5.820638686418533325e-02,5.248638242483139038e-02,2.092127688229084015e-02,2.823977358639240265e-02,-1.808794587850570679e-02,6.989488750696182251e-02,1.224979609251022339e-01,-1.634776219725608826e-02,-1.568862586282193661e-03,-5.908698961138725281e-02,-5.813933908939361572e-02,-6.405302137136459351e-02,2.974937669932842255e-02,2.063737623393535614e-02,4.225557669997215271e-02,-6.077201291918754578e-02,-7.253471761941909790e-02,-8.444813638925552368e-02,5.613270029425621033e-02,-2.763127163052558899e-02,5.390505865216255188e-02,-1.051886007189750671e-01,-2.339664660394191742e-02,7.038364559412002563e-02,2.599521353840827942e-02,3.177990729454904795e-04,1.001090370118618011e-02,-2.789118513464927673e-02,1.419195439666509628e-03,8.212324231863021851e-02,-8.456220477819442749e-02,-4.472645465284585953e-03,-6.099064834415912628e-03,1.172509789466857910e-02,-4.269047826528549194e-02,-6.949176080524921417e-03,-8.926742523908615112e-02,4.464337974786758423e-02,-4.376996308565139771e-02,-7.423364371061325073e-02,8.564090728759765625e-02,-5.221726000308990479e-02,-1.176273375749588013e-01,-3.001510910689830780e-02,-5.103223398327827454e-02,1.047642827033996582e-01,8.494348824024200439e-02,6.623864918947219849e-02,-7.886312156915664673e-02,8.476748317480087280e-02,7.469635456800460815e-02,-5.455768853425979614e-02,5.403930693864822388e-02,2.135741710662841797e-02,-5.962206632830202579e-04,-1.848624646663665771e-02,7.728866301476955414e-03,-1.053678337484598160e-02,-6.279274821281433105e-02,1.138065159320831299e-01,3.577136248350143433e-02,9.734025597572326660e-02,2.955896779894828796e-02,4.679798707365989685e-02,-8.303802460432052612e-02,-1.461332850158214569e-02,-5.071462318301200867e-02,2.181322313845157623e-02,9.789139777421951294e-02,2.622716873884201050e-02,-3.546258807182312012e-02,-3.602744266390800476e-02,1.178576145321130753e-02,4.812040179967880249e-02,2.150726877152919769e-02,-5.561736598610877991e-02,-5.685762315988540649e-02,8.900503627955913544e-03,1.215389668941497803e-01
7.540848851203918457e-02,-7.717756927013397217e-02,7.997044920921325684e-02,-3.763489797711372375e-02,-4.093142226338386536e-02,8.205261081457138062e-02,6.099383533000946045e-02,3.766215872019529343e-03,4.917860031127929688e-02,-9.628280997276306152e-02,-3.666532784700393677e-02,7.058350741863250732e-02,3.003020957112312317e-02,-7.224965095520019531e-02,2.939784340560436249e-02,5.449698492884635925e-02,-3.350921720266342163e-02,8.716635406017303467e-03,-9.001383185386657715e-02,-1.400657370686531067e-02,-5.159481987357139587e-02,2.219367958605289459e-02,-1.075239330530166626e-01,3.744549304246902466e-02,4.664815496653318405e-03,-7.187640666961669922e-02,9.448055177927017212e-02,-6.514980643987655640e-02,3.626375109888613224e-04,-4.280590452253818512e-03,3.081245534121990204e-02,-2.072297269478440285e-03,-9.410299360752105713e-02,9.187035262584686279e-02,6.507501006126403809e-02,-3.488716855645179749e-02,8.674471080303192139e-02,-9.315086901187896729e-02,2.726675197482109070e-02,4.769657179713249207e-02,1.024116016924381256e-02,-4.389186389744281769e-03,-6.987947225570678711e-02,5.758921615779399872e-03,-6.371256895363330841e-03,5.096589773893356323e-02,-3.232882916927337646e-02,9.635952860116958618e-02,-8.922787010669708252e-02,8.657391369342803955e-02,-5.394223704934120178e-02,-2.556490339338779449e-02,3.601716458797454834e-02,4.686880484223365784e-02,3.134831041097640991e-02,-4.083262290805578232e-03,1.837874390184879303e-02,8.933658152818679810e-02,-5.290247965604066849e-03,7.048646360635757446e-02,-4.223905503749847412e-02,-7.964280992746353149e-02,-1.256548427045345306e-02,4.538397490978240967e-02,-6.552551686763763428e-02,6.638422608375549316e-02,-8.524743467569351196e-02,6.337191164493560791e-02,-1.098684668540954590e-01,-7.911870628595352173e-02,9.716717526316642761e-03,-2.891628630459308624e-02,-9.923542849719524384e-03,-1.378945913165807724e-02,9.335812926292419434e-02,-6.718834396451711655e-03,-7.439086586236953735e-02,3.514977172017097473e-02,-7.640551030635833740e-02,-1.036224514245986938e-01,8.930937200784683228e-02,2.806931361556053162e-02,-1.069252416491508484e-01,-8.885118365287780762e-02,-3.796908259391784668e-02,9.606075286865234375e-02,2.090450841933488846e-03,3.272676840424537659e-02,3.643516451120376587e-02,-5.356101691722869873e-02,1.446736231446266174e-02,4.253986105322837830e-02,4.680657759308815002e-02,8.681964129209518433e-02,2.236171998083591461e-02,-1.049858108162879944e-01
8.377890288829803467e-02,6.891418248414993286e-02,2.813700214028358459e-02,7.422512769699096680e-02,8.108985610306262970e-03,-3.717106580734252930e-02,2.221333049237728119e-02,1.788987033069133759e-02,7.526107132434844971e-02,1.576903648674488068e-02,-1.143935099244117737e-01,-1.925572380423545837e-02,-9.193366393446922302e-03,5.399137362837791443e-02,-2.087301574647426605e-02,1.829238492064177990e-03,-2.115941233932971954e-02,1.217985972762107849e-01,8.177162706851959229e-02,-7.743740826845169067e-02,2.233760245144367218e-02,7.625957578420639038e-02,-7.428769767284393311e-02,9.571938216686248779e-02,-2.796111814677715302e-02,4.558684304356575012e-02,-3.431981662288308144e-03,-1.218211930245161057e-02,9.414518624544143677e-02,-5.163264274597167969e-02,8.385198190808296204e-03,-5.630647763609886169e-02,1.772039942443370819e-02,-3.931172657757997513e-03,-9.430800378322601318e-02,-6.731017958372831345e-03,-2.689028903841972351e-02,-7.793543487787246704e-02,-9.285151958465576172e-02,-7.400658726692199707e-02,-1.050454527139663696e-01,-5.801265314221382141e-02,6.270433217287063599e-02,-6.795428693294525146e-02,1.038844604045152664e-02,6.759313493967056274e-02,4.409804567694664001e-02,5.691533535718917847e-02,8.631322532892227173e-03,5.137617513537406921e-02,-8.151514828205108643e-02,-6.536343693733215332e-02,-9.168046526610851288e-04,-2.540222182869911194e-02,8.311489224433898926e-02,7.639717310667037964e-02,4.587303102016448975e-02,-9.737723320722579956e-02,-5.873373150825500488e-02,5.509929358959197998e-02,-4.367695748805999756e-02,7.521341741085052490e-02,6.959099322557449341e-02,-8.790631592273712158e-02,3.583720652386546135e-03,3.058645315468311310e-02,9.916703402996063232e-02,-1.017810702323913574e-01,-1.316506415605545044e-01,-6.499337404966354370e-02,-1.235141535289585590e-03,5.590705573558807373e-02,-6.869285553693771362e-02,9.184077382087707520e-02,9.955427050590515137e-02,-1.042682230472564697e-01,1.452693366445600986e-03,-5.343429371714591980e-02,1.084967330098152161e-02,5.641842633485794067e-02,-2.394965663552284241e-02,-4.055352509021759033e-02,-5.161863565444946289e-02,-4.654793813824653625e-02,-7.475005835294723511e-02,8.096548169851303101e-02,-1.493443455547094345e-02,-7.054825779050588608e-03,6.252323836088180542e-02,1.865983940660953522e-02,6.216601002961397171e-03,-4.785136878490447998e-02,-7.170263677835464478e-02,6.727806478738784790e-02,-1.912419684231281281e-02,-2.599974977783858776e-04
-3.444616496562957764e-02,8.653115481138229370e-02,8.026907593011856079e-02,3.305826801806688309e-03,-1.835241355001926422e-02,4.228621721267700195e-02,1.261712759733200073e-01,1.347402017563581467e-02,-8.083362132310867310e-02,-8.263119310140609741e-02,7.228749990463256836e-02,3.652041777968406677e-02,-2.187914773821830750e-02,1.147666871547698975e-01,2.263103611767292023e-02,-8.907201141119003296e-02,-9.722229093313217163e-02,7.449506968259811401e-02,8.988610468804836273e-03,-4.763282835483551025e-02,4.864156618714332581e-02,8.068713545799255371e-02,1.927799545228481293e-02,4.934010794386267662e-04,1.232904475182294846e-02,9.704947471618652344e-02,-6.570348143577575684e-02,-1.040573939681053162e-01,-4.553400725126266479e-02,3.834748268127441406e-02,7.186498492956161499e-02,-2.165905572474002838e-02,8.847916871309280396e-02,1.579643227159976959e-02,2.880218625068664551e-02,-9.284188598394393921e-02,7.711135596036911011e-02,-1.313639152795076370e-02,2.235782332718372345e-02,-4.880266264081001282e-02,3.649605065584182739e-02,1.116841733455657959e-01,1.613928079605102539e-01,4.900022223591804504e-02,-8.037495613098144531e-02,4.138740524649620056e-02,-1.918843202292919159e-02,-1.968367397785186768e-02,-4.100468475371599197e-03,5.292470008134841919e-02,4.245353862643241882e-02,7.894606888294219971e-02,-2.456479473039507866e-03,-7.383269071578979492e-02,-7.018610090017318726e-02,1.313840150833129883e-01,9.425795078277587891e-02,-4.920333251357078552e-02,1.334117054939270020e-01,4.360352829098701477e-02,-1.282252650707960129e-02,1.373544931411743164e-01,-5.672811344265937805e-02,8.051651716232299805e-02,-2.280214056372642517e-02,8.182249218225479126e-02,-4.216537997126579285e-02,-3.066031262278556824e-02,9.866827726364135742e-02,2.074653096497058868e-02,5.389955476857721806e-04,-3.338509425520896912e-02,-2.322197705507278442e-02,1.552945096045732498e-02,4.389314353466033936e-02,-2.150700800120830536e-02,-1.770457997918128967e-02,-1.008652225136756897e-01,6.576669216156005859e-02,-9.879107028245925903e-02,5.665357783436775208e-02,8.611419051885604858e-02,7.551980018615722656e-02,-2.213847450911998749e-02,1.141391135752201080e-02,6.030285730957984924e-02,5.997473746538162231e-02,-7.020629197359085083e-02,-7.977686822414398193e-02,7.959593087434768677e-02,-9.185305237770080566e-02,-7.940089702606201172e-02,3.567153960466384888e-02,-6.225615274161100388e-03,-1.122634932398796082e-01,-9.963811933994293213e-02
-5.405470728874206543e-02,-8.301538228988647461e-02,1.064183637499809265e-01,5.451203137636184692e-02,-3.203361481428146362e-02,4.270064830780029297e-02,5.603078752756118774e-03,-7.707288861274719238e-02,-5.395774915814399719e-02,-8.304237388074398041e-03,-1.205418407917022705e-01,-6.539030373096466064e-02,-7.400619983673095703e-02,-3.399745561182498932e-03,-4.915424506179988384e-04,-2.846462652087211609e-02,-2.210940606892108917e-02,1.122927442193031311e-01,-3.306360542774200439e-02,-5.934150516986846924e-02,6.349108368158340454e-02,7.280475925654172897e-03,-3.555811475962400436e-03,1.361052785068750381e-02,-1.007481217384338379e-01,-8.280626684427261353e-02,9.844530373811721802e-02,8.096291124820709229e-02,3.281429782509803772e-02,-8.435398340225219727e-03,-2.702763676643371582e-02,-2.566158957779407501e-02,-7.679329812526702881e-02,-3.393473848700523376e-02,1.231137197464704514e-02,9.116460382938385010e-02,-5.084170028567314148e-02,-2.378802932798862457e-02,9.627036750316619873e-02,-1.943102851510047913e-02,-3.501419350504875183e-02,5.512377992272377014e-02,9.587037563323974609e-02,-1.252523362636566162e-01,-8.447382599115371704e-02,-9.837833791971206665e-02,-1.123878546059131622e-02,-8.390528149902820587e-03,-6.131783127784729004e-02,-1.003242135047912598e-01,-8.924195170402526855e-02,-3.865997493267059326e-02,-4.531632736325263977e-02,1.240095705725252628e-03,-1.255496442317962646e-01,-6.018659099936485291e-02,2.194364741444587708e-02,-6.581567693501710892e-03,2.661772631108760834e-02,2.737866528332233429e-02,4.465510696172714233e-02,-1.300230771303176880e-01,1.980620436370372772e-02,7.725355029106140137e-02,9.679776616394519806e-03,7.529073208570480347e-02,7.205474376678466797e-02,-4.317167401313781738e-02,4.986220970749855042e-02,4.307227581739425659e-02,-4.354112967848777771e-02,9.131893515586853027e-02,8.232425153255462646e-02,2.633501775562763214e-02,8.773111552000045776e-02,-1.024278476834297180e-01,2.842117659747600555e-02,-6.162129715085029602e-02,5.706829950213432312e-02,-4.969190340489149094e-03,-1.123153120279312134e-01,8.353689312934875488e-02,8.173238486051559448e-02,-2.427700348198413849e-02,3.799579665064811707e-02,6.121224910020828247e-02,-7.392620295286178589e-02,-6.324626505374908447e-02,-8.181985467672348022e-02,-1.851537497714161873e-03,-2.886846289038658142e-02,6.251449882984161377e-02,6.671925634145736694e-02,5.900036916136741638e-02,5.479278415441513062e-02,3.189534321427345276e-02
-2.770877815783023834e-02,6.279212981462478638e-02,-1.075773313641548157e-01,-4.098613187670707703e-02,-8.857297152280807495e-02,-1.027338579297065735e-01,8.926937729120254517e-02,3.363537415862083435e-02,4.201847314834594727e-02,-6.884539127349853516e-02,-5.721499398350715637e-02,-8.446851745247840881e-03,8.783866465091705322e-02,1.023226007819175720e-01,-1.052514240145683289e-01,-7.501581683754920959e-03,-5.609875544905662537e-02,-1.118038897402584553e-03,9.012389183044433594e-02,6.812721490859985352e-03,-1.010831668972969055e-01,-2.429002895951271057e-02,-7.309208810329437256e-02,-2.365928702056407928e-02,-3.793033584952354431e-02,4.199125245213508606e-02,6.969458609819412231e-02,-2.287016436457633972e-02,-5.717341974377632141e-02,4.493817314505577087e-02,-3.767881169915199280e-02,-4.596713930368423462e-02,6.220766901969909668e-02,4.172071069478988647e-02,8.631215989589691162e-02,7.601962238550186157e-02,-4.275426268577575684e-02,-2.871695160865783691e-02,-4.040413722395896912e-02,-5.845687910914421082e-02,-1.928799226880073547e-02,-1.216179970651865005e-02,-5.038023740053176880e-02,-1.661235280334949493e-02,-9.720470011234283447e-02,5.478195101022720337e-02,-3.907242789864540100e-02,2.083949744701385498e-02,-4.015499353408813477e-02,-2.059508301317691803e-02,-2.272789832204580307e-03,7.019655406475067139e-02,-4.447634518146514893e-02,-2.324577607214450836e-02,8.305012434720993042e-02,7.490706443786621094e-02,8.451966941356658936e-02,7.398431748151779175e-02,6.956072896718978882e-02,3.168299049139022827e-02,-1.084701344370841980e-01,1.179388910531997681e-01,-6.778125651180744171e-03,1.042319182306528091e-02,-8.887724019587039948e-03,-3.929309919476509094e-02,-8.826344460248947144e-02,-6.105412170290946960e-02,2.483580447733402252e-02,3.119032084941864014e-02,9.924005717039108276e-02,-6.874395906925201416e-02,-2.548261359333992004e-02,-3.277797251939773560e-02,-5.959914252161979675e-02,6.917168945074081421e-02,3.630884364247322083e-02,-5.787518993020057678e-02,2.252862043678760529e-02,-7.674591243267059326e-02,-9.677676856517791748e-02,6.562892347574234009e-02,4.240455850958824158e-02,-4.165500774979591370e-02,9.231777489185333252e-02,-4.295453056693077087e-02,-6.418672949075698853e-02,-8.851330727338790894e-02,-7.745025306940078735e-02,5.604745075106620789e-02,-6.809686310589313507e-04,3.917720913887023926e-02,-4.452202469110488892e-02,-4.321944899857044220e-03,-6.623495370149612427e-02,7.960809767246246338e-02
1.048622187227010727e-02,1.117349341511726379e-01,-6.299407035112380981e-02,-8.101219683885574341e-02,-1.081677153706550598e-02,-9.215200692415237427e-02,-3.387107700109481812e-02,-2.740190550684928894e-02,6.695471704006195068e-02,1.148567721247673035e-02,-1.405614148825407028e-02,7.558251917362213135e-02,5.602112039923667908e-02,-5.229677259922027588e-02,4.083127155900001526e-02,-8.364035934209823608e-02,5.411919206380844116e-02,5.273148883134126663e-03,3.790512681007385254e-02,3.298955410718917847e-02,-7.888645678758621216e-02,-7.464874535799026489e-02,4.185019060969352722e-02,6.710617244243621826e-02,2.322131581604480743e-02,-8.781228959560394287e-02,-6.260813772678375244e-02,5.581238865852355957e-02,-2.094060182571411133e-02,-8.871128410100936890e-02,4.445005208253860474e-02,8.499006181955337524e-02,-4.235011001583188772e-04,-3.910689800977706909e-02,-1.423785090446472168e-02,-9.698247909545898438e-02,1.572979800403118134e-02,8.948449045419692993e-02,2.664810419082641602e-02,-8.547416329383850098e-02,6.467843800783157349e-02,-1.042734980583190918e-01,-2.908175811171531677e-02,-4.882269352674484253e-02,1.060175374150276184e-01,5.572958663105964661e-02,-4.481703788042068481e-02,8.873080462217330933e-02,-1.052592881023883820e-02,8.861108124256134033e-02,1.125082820653915405e-01,-2.804044820368289948e-02,-9.833861142396926880e-02,-4.325413703918457031e-02,6.366226007230579853e-04,8.532448858022689819e-02,6.013509631156921387e-02,-7.619187235832214355e-02,-5.438813567161560059e-02,9.222812205553054810e-02,4.249446094036102295e-02,-1.956595182418823242e-01,8.888357877731323242e-02,2.633043564856052399e-03,-6.841322872787714005e-03,1.048214212059974670e-01,8.702841401100158691e-02,-2.534858323633670807e-02,-8.218795061111450195e-02,-6.398089230060577393e-02,3.628840669989585876e-02,2.585669234395027161e-02,-3.029767982661724091e-02,-7.218291610479354858e-02,4.770920798182487488e-02,9.794931858777999878e-03,-6.184555217623710632e-02,4.257453978061676025e-02,-3.947951644659042358e-02,-1.353950891643762589e-02,4.244911298155784607e-02,1.988127082586288452e-02,7.278633769601583481e-03,7.160471379756927490e-02,9.721323102712631226e-02,-9.336584806442260742e-02,2.486506476998329163e-02,-4.989946261048316956e-03,-6.033688038587570190e-02,1.865322142839431763e-02,3.753887489438056946e-02,2.451769448816776276e-02,-5.713387951254844666e-02,1.411740947514772415e-02,1.055479720234870911e-01,7.293222099542617798e-02
7.443375140428543091e-02,-2.063466235995292664e-02,1.030324026942253113e-01,-4.411363229155540466e-02,2.649322524666786194e-02,5.627065151929855347e-02,1.048300266265869141e-01,-1.104420889168977737e-02,4.275901988148689270e-02,-7.010103017091751099e-02,6.078210100531578064e-02,1.274798810482025146e-01,9.503197856247425079e-03,1.255962401628494263e-01,-4.860492050647735596e-02,-6.502452492713928223e-02,3.987495601177215576e-02,-1.167382299900054932e-02,-8.940323442220687866e-02,1.275756862014532089e-02,-2.443633042275905609e-03,1.482145339250564575e-01,-4.684481024742126465e-02,-5.066500976681709290e-02,-2.130906656384468079e-02,8.492575585842132568e-02,1.102422028779983521e-01,4.050561785697937012e-02,-9.365468472242355347e-02,2.397395297884941101e-02,-6.717479974031448364e-02,1.728660240769386292e-02,-4.500042647123336792e-02,1.082946285605430603e-01,7.003512978553771973e-02,5.461068078875541687e-02,5.619462463073432446e-04,5.135359242558479309e-02,1.266549229621887207e-01,-1.071594730019569397e-01,4.008295014500617981e-02,7.314620167016983032e-02,1.467994600534439087e-01,8.142000436782836914e-02,-5.865854397416114807e-02,1.727342791855335236e-02,-6.421431899070739746e-02,1.586316078901290894e-01,-2.739771082997322083e-02,-6.991183012723922729e-02,-3.666732460260391235e-02,3.904939070343971252e-02,-1.924674808979034424e-01,8.853383362293243408e-02,-7.419455796480178833e-02,8.924520760774612427e-02,3.310245275497436523e-02,5.942476168274879456e-02,1.330091357231140137e-01,-9.314932674169540405e-02,1.216897368431091309e-02,-4.068685695528984070e-02,5.649068579077720642e-02,-7.948010414838790894e-02,-4.757719859480857849e-02,5.179828777909278870e-02,4.632212221622467041e-02,-3.891613706946372986e-02,1.352360472083091736e-02,4.308003932237625122e-02,-9.944063425064086914e-02,2.644201740622520447e-02,-7.316716760396957397e-02,5.218287929892539978e-02,5.236115306615829468e-03,7.730889320373535156e-02,-6.635711342096328735e-02,4.385862126946449280e-02,-4.261514917016029358e-02,8.745161816477775574e-03,-5.214094743132591248e-02,-4.655942693352699280e-02,3.013740293681621552e-02,4.914822429418563843e-02,-2.843653783202171326e-02,-9.306846559047698975e-02,1.189783662557601929e-01,6.710739433765411377e-02,-4.769823513925075531e-03,1.019918546080589294e-01,-9.630464017391204834e-02,-5.838935449719429016e-02,-4.257563501596450806e-02,-8.790270984172821045e-02,-3.665252774953842163e-02,1.789935491979122162e-02
-2.165641076862812042e-02,3.813095157966017723e-03,-1.008405014872550964e-01,-4.116622731089591980e-02,4.862577840685844421e-02,-8.816078305244445801e-02,-5.177611112594604492e-02,-2.872977592051029205e-02,-1.816217415034770966e-02,-2.376115007791668177e-04,9.589942544698715210e-02,-1.032097637653350830e-02,8.526990562677383423e-02,8.187202364206314087e-02,7.494986802339553833e-02,-2.334800176322460175e-02,-5.953237414360046387e-04,3.354581771418452263e-03,-1.046196836978197098e-02,-6.887007504701614380e-02,2.904324978590011597e-02,7.860210537910461426e-02,-5.119172856211662292e-02,-3.206344321370124817e-03,-6.375987827777862549e-02,2.137207053601741791e-02,-9.276694059371948242e-02,-4.080768674612045288e-02,5.556763708591461182e-02,4.954747483134269714e-02,-4.086934030055999756e-02,-3.479681909084320068e-02,3.751185908913612366e-02,-2.559503307566046715e-03,-1.063996329903602600e-01,-6.209033355116844177e-02,-3.760598972439765930e-02,1.523192785680294037e-02,9.051200002431869507e-02,7.653744518756866455e-02,2.658783830702304840e-02,-9.885615855455398560e-02,9.779559075832366943e-02,2.242696657776832581e-02,2.117485739290714264e-02,7.206165790557861328e-02,-1.599025912582874298e-02,-6.236334517598152161e-02,4.979396983981132507e-02,7.633558660745620728e-02,8.679810166358947754e-02,-1.546409726142883301e-02,-5.892483517527580261e-02,-8.765251934528350830e-02,-8.068678528070449829e-02,-1.422270108014345169e-02,-6.200361624360084534e-02,-1.025429368019104004e-01,-6.127592176198959351e-02,-6.980882026255130768e-03,-7.163724303245544434e-02,4.481499642133712769e-02,3.318969905376434326e-02,-8.396711945533752441e-02,2.836955711245536804e-02,-6.736771017313003540e-02,-5.332129448652267456e-02,-6.096838042140007019e-02,4.233863577246665955e-02,-5.487060546875000000e-02,-1.255666557699441910e-02,6.512890756130218506e-02,1.214594952762126923e-02,9.302654303610324860e-03,1.056204643100500107e-02,7.331998646259307861e-02,-2.772359549999237061e-02,-6.656800210475921631e-02,-9.364729374647140503e-02,-7.855258136987686157e-02,3.397366404533386230e-02,-9.711612761020660400e-02,-2.477680332958698273e-02,-9.040579199790954590e-02,-1.082584857940673828e-01,9.204798936843872070e-02,3.335405513644218445e-02,1.448004506528377533e-02,-1.183310896158218384e-02,3.410838544368743896e-02,6.083811447024345398e-02,-1.015473008155822754e-01,7.817436009645462036e-03,5.361372232437133789e-02,-3.078255429863929749e-02,-4.631718248128890991e-02
